employee_id,cycle_id,criterion_id,score,created_at
b50d6fd6-5c2e-4133-8aee-f3b093b46113,e58d9159-09e3-4ad9-96e4-197a3fab86cb,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.68,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,e58d9159-09e3-4ad9-96e4-197a3fab86cb,e0a96af2-25ce-4b20-827b-502a52440a39,4.58,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.68,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,e58d9159-09e3-4ad9-96e4-197a3fab86cb,214f4760-29a7-432a-b603-3821471a11e7,4.58,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,e58d9159-09e3-4ad9-96e4-197a3fab86cb,07d22a92-4cca-411b-b795-043354bd1168,4.28,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.58,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,df6857d4-52e7-49c8-ad26-827f70d043e2,4.88,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.78,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,dcb04e02-bd08-4e5a-b081-045689975936,4.28,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.68,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,e0a96af2-25ce-4b20-827b-502a52440a39,4.48,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.08,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,214f4760-29a7-432a-b603-3821471a11e7,4.38,"2026-04-24 14:19:11.418922+00"
b50d6fd6-5c2e-4133-8aee-f3b093b46113,14130fb9-1690-4dbf-a7f6-bcae1da343d0,07d22a92-4cca-411b-b795-043354bd1168,4.88,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,aed587a2-2295-41b7-896b-1f8b6ef2dc98,3.33,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,df6857d4-52e7-49c8-ad26-827f70d043e2,3.63,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,2.93,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,dcb04e02-bd08-4e5a-b081-045689975936,3.13,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.23,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,e0a96af2-25ce-4b20-827b-502a52440a39,3.43,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.83,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,214f4760-29a7-432a-b603-3821471a11e7,3.63,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,880cf192-aa6e-4552-b4b4-5f615ae2471a,07d22a92-4cca-411b-b795-043354bd1168,3.03,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,aed587a2-2295-41b7-896b-1f8b6ef2dc98,3.03,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,df6857d4-52e7-49c8-ad26-827f70d043e2,3.33,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.73,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,dcb04e02-bd08-4e5a-b081-045689975936,3.73,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.33,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,e0a96af2-25ce-4b20-827b-502a52440a39,3.63,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.73,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,214f4760-29a7-432a-b603-3821471a11e7,2.93,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,07d22a92-4cca-411b-b795-043354bd1168,3.33,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,aed587a2-2295-41b7-896b-1f8b6ef2dc98,3.43,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,df6857d4-52e7-49c8-ad26-827f70d043e2,3.13,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.73,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,dcb04e02-bd08-4e5a-b081-045689975936,3.63,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,2.93,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,e0a96af2-25ce-4b20-827b-502a52440a39,2.93,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.63,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,214f4760-29a7-432a-b603-3821471a11e7,3.13,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,e58d9159-09e3-4ad9-96e4-197a3fab86cb,07d22a92-4cca-411b-b795-043354bd1168,3.23,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,aed587a2-2295-41b7-896b-1f8b6ef2dc98,3.43,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,df6857d4-52e7-49c8-ad26-827f70d043e2,3.73,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.63,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,dcb04e02-bd08-4e5a-b081-045689975936,3.53,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.13,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,e0a96af2-25ce-4b20-827b-502a52440a39,2.83,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.23,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,214f4760-29a7-432a-b603-3821471a11e7,3.33,"2026-04-24 14:19:11.418922+00"
56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,14130fb9-1690-4dbf-a7f6-bcae1da343d0,07d22a92-4cca-411b-b795-043354bd1168,3.03,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,aed587a2-2295-41b7-896b-1f8b6ef2dc98,5.0,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,df6857d4-52e7-49c8-ad26-827f70d043e2,5.0,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.73,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,dcb04e02-bd08-4e5a-b081-045689975936,4.33,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.83,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,e0a96af2-25ce-4b20-827b-502a52440a39,4.83,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.53,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,214f4760-29a7-432a-b603-3821471a11e7,5.0,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,880cf192-aa6e-4552-b4b4-5f615ae2471a,07d22a92-4cca-411b-b795-043354bd1168,5.0,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,aed587a2-2295-41b7-896b-1f8b6ef2dc98,5.0,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,df6857d4-52e7-49c8-ad26-827f70d043e2,4.83,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,5.0,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,dcb04e02-bd08-4e5a-b081-045689975936,4.83,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.33,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,e0a96af2-25ce-4b20-827b-502a52440a39,5.0,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c6f184fb-8538-490c-b067-44fcbf1b3d14,5.0,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,214f4760-29a7-432a-b603-3821471a11e7,4.92,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,07d22a92-4cca-411b-b795-043354bd1168,4.42,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.92,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,df6857d4-52e7-49c8-ad26-827f70d043e2,4.62,"2026-04-24 14:19:11.418922+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,5.0,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,dcb04e02-bd08-4e5a-b081-045689975936,4.62,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.53,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,e0a96af2-25ce-4b20-827b-502a52440a39,4.62,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.62,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,214f4760-29a7-432a-b603-3821471a11e7,4.73,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,e58d9159-09e3-4ad9-96e4-197a3fab86cb,07d22a92-4cca-411b-b795-043354bd1168,4.42,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.83,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,df6857d4-52e7-49c8-ad26-827f70d043e2,4.83,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.62,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,dcb04e02-bd08-4e5a-b081-045689975936,5.0,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,5.0,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,e0a96af2-25ce-4b20-827b-502a52440a39,4.92,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.53,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,214f4760-29a7-432a-b603-3821471a11e7,4.62,"2026-04-24 14:19:11.619073+00"
0854716d-392b-47e0-b6c1-70d9d41e5579,14130fb9-1690-4dbf-a7f6-bcae1da343d0,07d22a92-4cca-411b-b795-043354bd1168,5.0,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.52,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,df6857d4-52e7-49c8-ad26-827f70d043e2,4.32,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.72,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,dcb04e02-bd08-4e5a-b081-045689975936,4.72,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.92,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,e0a96af2-25ce-4b20-827b-502a52440a39,4.82,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.72,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,214f4760-29a7-432a-b603-3821471a11e7,4.42,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,880cf192-aa6e-4552-b4b4-5f615ae2471a,07d22a92-4cca-411b-b795-043354bd1168,4.92,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.92,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,df6857d4-52e7-49c8-ad26-827f70d043e2,5.0,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.62,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,dcb04e02-bd08-4e5a-b081-045689975936,4.62,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.82,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,e0a96af2-25ce-4b20-827b-502a52440a39,4.82,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.62,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,214f4760-29a7-432a-b603-3821471a11e7,4.32,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,07d22a92-4cca-411b-b795-043354bd1168,4.32,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.82,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,df6857d4-52e7-49c8-ad26-827f70d043e2,4.82,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.92,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,dcb04e02-bd08-4e5a-b081-045689975936,5.0,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.62,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,e0a96af2-25ce-4b20-827b-502a52440a39,4.12,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.62,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,214f4760-29a7-432a-b603-3821471a11e7,4.52,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,e58d9159-09e3-4ad9-96e4-197a3fab86cb,07d22a92-4cca-411b-b795-043354bd1168,4.62,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.22,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,df6857d4-52e7-49c8-ad26-827f70d043e2,4.92,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.92,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,dcb04e02-bd08-4e5a-b081-045689975936,4.42,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.72,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,e0a96af2-25ce-4b20-827b-502a52440a39,4.92,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.62,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,214f4760-29a7-432a-b603-3821471a11e7,4.52,"2026-04-24 14:19:11.619073+00"
db0df6e4-b7f1-40b0-9996-b527ca597b60,14130fb9-1690-4dbf-a7f6-bcae1da343d0,07d22a92-4cca-411b-b795-043354bd1168,4.52,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.08,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,df6857d4-52e7-49c8-ad26-827f70d043e2,4.28,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.88,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,dcb04e02-bd08-4e5a-b081-045689975936,4.28,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.98,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,e0a96af2-25ce-4b20-827b-502a52440a39,3.68,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.17,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,214f4760-29a7-432a-b603-3821471a11e7,3.58,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,880cf192-aa6e-4552-b4b4-5f615ae2471a,07d22a92-4cca-411b-b795-043354bd1168,4.38,"2026-04-24 14:19:11.619073+00"
